N,scor_ijk,scor_jik,scor_kij,scor_kji,scor_ikj,scor_jki,scor_block,timp_ijk,timp_jik,timp_kij,timp_kji,timp_ikj,timp_jki,timp_block,block_size
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.889423,1.306299,1.262488,1.915936,1.081183,2.318290,2.984381,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.887043,1.303386,1.229589,1.889958,1.246740,2.051482,2.734704,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.891101,1.397713,1.263480,1.912510,1.218748,2.029644,2.761047,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.871783,1.395945,1.240160,1.914816,1.192954,2.052817,2.797352,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.863596,1.420709,1.256884,1.961047,1.227961,1.971983,2.724487,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.847288,1.472150,1.205113,2.004610,1.223274,1.930595,2.616655,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.853486,1.395580,1.197062,2.030776,1.296505,1.940447,2.663711,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.909157,1.302630,1.183032,2.041548,1.317787,1.974659,2.771624,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.890974,1.317821,1.188936,1.999455,1.285109,1.916535,2.728872,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.843730,1.393702,1.164928,1.943279,1.221154,1.873907,2.689311,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.894920,1.372966,1.244501,1.988338,1.399892,1.842720,2.549305,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.895799,1.371531,1.260631,1.978323,1.413096,1.852610,2.557072,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.884179,1.362854,1.247963,1.963381,1.367993,1.882369,2.676375,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.868859,1.359487,1.193995,1.915836,1.283398,1.886524,2.680691,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.853803,1.365570,1.211648,1.959569,1.349078,1.895413,2.673582,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.889969,1.379063,1.245295,1.965225,1.405365,1.879272,2.613019,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.887688,1.392429,1.242759,1.958477,1.419962,1.905891,2.596532,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.890911,1.392801,1.186764,1.933115,1.414436,1.919179,2.618193,128
